timestamp,level
2023-02-01T00:55:00Z,SEDENTARY
2023-02-01T00:56:00Z,LIGHTLY_ACTIVE
2023-02-01T00:57:00Z,SEDENTARY
2023-02-01T00:58:00Z,SEDENTARY
2023-02-01T01:00:00Z,SEDENTARY
2023-02-01T01:01:00Z,SEDENTARY
2023-02-01T01:02:00Z,SEDENTARY
2023-02-01T01:03:00Z,LIGHTLY_ACTIVE
2023-02-01T01:04:00Z,LIGHTLY_ACTIVE
2023-02-01T01:05:00Z,LIGHTLY_ACTIVE
2023-02-01T01:06:00Z,LIGHTLY_ACTIVE
2023-02-01T01:07:00Z,SEDENTARY
2023-02-01T01:08:00Z,SEDENTARY
2023-02-01T01:10:00Z,SEDENTARY
2023-02-01T01:11:00Z,LIGHTLY_ACTIVE
2023-02-01T01:12:00Z,LIGHTLY_ACTIVE
2023-02-01T01:13:00Z,LIGHTLY_ACTIVE
2023-02-01T01:14:00Z,LIGHTLY_ACTIVE
2023-02-01T01:15:00Z,LIGHTLY_ACTIVE
2023-02-01T01:16:00Z,LIGHTLY_ACTIVE
2023-02-01T01:17:00Z,SEDENTARY
2023-02-01T01:18:00Z,SEDENTARY
2023-02-01T01:23:00Z,SEDENTARY
2023-02-01T01:24:00Z,LIGHTLY_ACTIVE
2023-02-01T01:25:00Z,LIGHTLY_ACTIVE
2023-02-01T01:26:00Z,SEDENTARY
2023-02-01T01:27:00Z,LIGHTLY_ACTIVE
2023-02-01T01:28:00Z,LIGHTLY_ACTIVE
2023-02-01T01:29:00Z,SEDENTARY
2023-02-01T01:30:00Z,LIGHTLY_ACTIVE
2023-02-01T01:31:00Z,LIGHTLY_ACTIVE
2023-02-01T01:32:00Z,SEDENTARY
2023-02-01T01:33:00Z,SEDENTARY
2023-02-01T01:34:00Z,SEDENTARY
2023-02-01T01:36:00Z,SEDENTARY
2023-02-01T01:38:00Z,SEDENTARY
2023-02-01T01:39:00Z,MODERATELY_ACTIVE
2023-02-01T01:40:00Z,LIGHTLY_ACTIVE
2023-02-01T01:41:00Z,LIGHTLY_ACTIVE
2023-02-01T01:42:00Z,LIGHTLY_ACTIVE
2023-02-01T01:43:00Z,LIGHTLY_ACTIVE
2023-02-01T01:44:00Z,LIGHTLY_ACTIVE
2023-02-01T01:45:00Z,LIGHTLY_ACTIVE
2023-02-01T01:46:00Z,LIGHTLY_ACTIVE
2023-02-01T01:47:00Z,LIGHTLY_ACTIVE
2023-02-01T01:48:00Z,LIGHTLY_ACTIVE
2023-02-01T01:49:00Z,SEDENTARY
2023-02-01T01:50:00Z,SEDENTARY
2023-02-01T01:51:00Z,SEDENTARY
2023-02-01T01:52:00Z,LIGHTLY_ACTIVE
2023-02-01T01:53:00Z,SEDENTARY
2023-02-01T01:54:00Z,SEDENTARY
2023-02-01T01:55:00Z,SEDENTARY
2023-02-01T01:56:00Z,LIGHTLY_ACTIVE
2023-02-01T01:57:00Z,LIGHTLY_ACTIVE
2023-02-01T01:58:00Z,LIGHTLY_ACTIVE
2023-02-01T01:59:00Z,LIGHTLY_ACTIVE
2023-02-01T02:00:00Z,LIGHTLY_ACTIVE
2023-02-01T02:01:00Z,LIGHTLY_ACTIVE
2023-02-01T02:02:00Z,SEDENTARY
2023-02-01T02:03:00Z,SEDENTARY
2023-02-01T02:04:00Z,SEDENTARY
2023-02-01T02:05:00Z,SEDENTARY
2023-02-01T02:06:00Z,LIGHTLY_ACTIVE
2023-02-01T02:07:00Z,SEDENTARY
2023-02-01T02:08:00Z,SEDENTARY
2023-02-01T02:09:00Z,SEDENTARY
2023-02-01T02:10:00Z,SEDENTARY
2023-02-01T02:11:00Z,LIGHTLY_ACTIVE
2023-02-01T02:12:00Z,SEDENTARY
2023-02-01T02:13:00Z,SEDENTARY
2023-02-01T02:14:00Z,SEDENTARY
2023-02-01T02:15:00Z,LIGHTLY_ACTIVE
2023-02-01T02:16:00Z,LIGHTLY_ACTIVE
2023-02-01T02:17:00Z,LIGHTLY_ACTIVE
2023-02-01T02:18:00Z,SEDENTARY
2023-02-01T02:19:00Z,SEDENTARY
2023-02-01T02:20:00Z,SEDENTARY
2023-02-01T02:21:00Z,SEDENTARY
2023-02-01T02:22:00Z,SEDENTARY
2023-02-01T02:23:00Z,SEDENTARY
2023-02-01T02:24:00Z,SEDENTARY
2023-02-01T02:25:00Z,SEDENTARY
2023-02-01T02:26:00Z,SEDENTARY
2023-02-01T02:27:00Z,SEDENTARY
