timestamp,temperature celsius
2025-03-29T01:27:00Z,31.64
2025-03-29T01:28:00Z,31.66
2025-03-29T01:29:00Z,31.700000000000003
2025-03-29T01:30:00Z,31.82
2025-03-29T01:31:00Z,31.8
2025-03-29T01:32:00Z,32.03
2025-03-29T01:33:00Z,32.04
2025-03-29T01:34:00Z,32.09
2025-03-29T01:35:00Z,32.03
2025-03-29T01:36:00Z,31.950000000000003
2025-03-29T01:37:00Z,31.85
2025-03-29T01:38:00Z,31.64
2025-03-29T01:39:00Z,31.78
2025-03-29T01:40:00Z,31.770000000000003
2025-03-29T01:41:00Z,31.75
2025-03-29T01:42:00Z,31.66
2025-03-29T01:43:00Z,31.64
2025-03-29T01:44:00Z,31.64
2025-03-29T01:45:00Z,31.6
2025-03-29T01:46:00Z,31.71
2025-03-29T01:47:00Z,31.87
2025-03-29T01:48:00Z,32.06
2025-03-29T01:49:00Z,32.230000000000004
2025-03-29T01:50:00Z,32.39
2025-03-29T01:51:00Z,32.43
2025-03-29T01:52:00Z,32.49
2025-03-29T01:53:00Z,32.67
2025-03-29T01:54:00Z,32.78
2025-03-29T01:55:00Z,32.78
2025-03-29T01:56:00Z,32.82
2025-03-29T01:57:00Z,32.84
2025-03-29T01:58:00Z,32.92
2025-03-29T01:59:00Z,33.0
2025-03-29T02:00:00Z,33.1
2025-03-29T02:01:00Z,33.17
2025-03-29T02:02:00Z,33.260000000000005
2025-03-29T02:03:00Z,33.28
2025-03-29T02:04:00Z,33.32
2025-03-29T02:05:00Z,33.28
2025-03-29T02:06:00Z,33.21
2025-03-29T02:07:00Z,33.17
2025-03-29T02:08:00Z,33.24
2025-03-29T02:09:00Z,33.25
2025-03-29T02:10:00Z,33.21
2025-03-29T02:11:00Z,33.24
2025-03-29T02:12:00Z,33.29
2025-03-29T02:13:00Z,33.29
2025-03-29T02:14:00Z,33.25
2025-03-29T02:15:00Z,33.27
2025-03-29T02:16:00Z,33.32
2025-03-29T02:17:00Z,33.300000000000004
2025-03-29T02:18:00Z,33.28
2025-03-29T02:19:00Z,33.24
2025-03-29T02:20:00Z,33.09
2025-03-29T02:21:00Z,32.86
2025-03-29T02:22:00Z,32.63
2025-03-29T02:23:00Z,33.160000000000004
2025-03-29T02:24:00Z,33.06
2025-03-29T02:25:00Z,33.06
2025-03-29T02:26:00Z,33.0
2025-03-29T02:27:00Z,33.050000000000004
2025-03-29T02:28:00Z,33.34
2025-03-29T02:29:00Z,33.25
2025-03-29T02:30:00Z,33.36
2025-03-29T02:31:00Z,33.35
2025-03-29T02:32:00Z,33.25
2025-03-29T02:33:00Z,33.190000000000005
2025-03-29T02:34:00Z,33.2
2025-03-29T02:35:00Z,33.25
2025-03-29T02:36:00Z,33.25
2025-03-29T02:37:00Z,33.21
2025-03-29T02:38:00Z,33.22
2025-03-29T02:39:00Z,33.31
2025-03-29T02:40:00Z,33.4
2025-03-29T02:41:00Z,33.46
2025-03-29T02:42:00Z,33.370000000000005
2025-03-29T02:43:00Z,33.46
2025-03-29T02:44:00Z,33.46
2025-03-29T02:45:00Z,33.46
2025-03-29T02:46:00Z,33.440000000000005
2025-03-29T02:47:00Z,33.43
2025-03-29T02:48:00Z,33.46
2025-03-29T02:49:00Z,33.5
2025-03-29T02:50:00Z,33.53
2025-03-29T02:51:00Z,33.45
2025-03-29T02:52:00Z,33.84
2025-03-29T02:53:00Z,33.68
2025-03-29T02:54:00Z,33.730000000000004
2025-03-29T02:55:00Z,33.72
2025-03-29T02:56:00Z,33.690000000000005
2025-03-29T02:57:00Z,33.7
2025-03-29T02:58:00Z,33.68
2025-03-29T02:59:00Z,33.690000000000005
2025-03-29T03:00:00Z,33.81
2025-03-29T03:01:00Z,33.800000000000004
2025-03-29T03:02:00Z,33.690000000000005
2025-03-29T03:03:00Z,33.63
2025-03-29T03:04:00Z,33.61
2025-03-29T03:05:00Z,33.61
2025-03-29T03:06:00Z,33.6
2025-03-29T03:07:00Z,33.65
2025-03-29T03:08:00Z,33.61
2025-03-29T03:09:00Z,33.67
2025-03-29T03:10:00Z,33.690000000000005
2025-03-29T03:11:00Z,33.67
2025-03-29T03:12:00Z,33.67
2025-03-29T03:13:00Z,33.7
2025-03-29T03:14:00Z,33.71
2025-03-29T03:15:00Z,33.72
2025-03-29T03:16:00Z,33.690000000000005
2025-03-29T03:17:00Z,33.7
2025-03-29T03:18:00Z,33.74
2025-03-29T03:19:00Z,33.77
2025-03-29T03:20:00Z,33.78
2025-03-29T03:21:00Z,33.760000000000005
2025-03-29T03:22:00Z,33.83
2025-03-29T03:23:00Z,33.64
2025-03-29T03:24:00Z,33.52
2025-03-29T03:25:00Z,33.35
2025-03-29T03:26:00Z,33.25
2025-03-29T03:27:00Z,33.17
2025-03-29T03:28:00Z,33.11
2025-03-29T03:29:00Z,33.04
2025-03-29T03:30:00Z,33.03
2025-03-29T03:31:00Z,33.08
2025-03-29T03:32:00Z,33.04
2025-03-29T03:33:00Z,33.03
2025-03-29T03:34:00Z,33.14
2025-03-29T03:35:00Z,33.21
2025-03-29T03:36:00Z,33.28
2025-03-29T03:37:00Z,33.260000000000005
2025-03-29T03:38:00Z,33.25
2025-03-29T03:39:00Z,33.33
2025-03-29T03:40:00Z,33.39
2025-03-29T03:41:00Z,33.46
2025-03-29T03:42:00Z,33.54
2025-03-29T03:43:00Z,33.59
2025-03-29T03:44:00Z,33.64
2025-03-29T03:45:00Z,33.74
2025-03-29T03:46:00Z,33.760000000000005
2025-03-29T03:47:00Z,33.79
2025-03-29T03:48:00Z,33.83
2025-03-29T03:49:00Z,33.9
2025-03-29T03:50:00Z,33.86
2025-03-29T03:51:00Z,33.79
2025-03-29T03:52:00Z,33.84
2025-03-29T03:53:00Z,33.77
2025-03-29T03:54:00Z,33.78
2025-03-29T03:55:00Z,33.660000000000004
2025-03-29T03:56:00Z,33.43
2025-03-29T03:57:00Z,33.14
2025-03-29T03:58:00Z,32.92
2025-03-29T03:59:00Z,32.89
2025-03-29T04:00:00Z,32.78
2025-03-29T04:01:00Z,32.760000000000005
2025-03-29T04:02:00Z,32.85
2025-03-29T04:03:00Z,32.82
2025-03-29T04:04:00Z,32.57
2025-03-29T04:05:00Z,32.370000000000005
2025-03-29T04:06:00Z,32.14
2025-03-29T04:07:00Z,31.96
2025-03-29T04:08:00Z,31.82
2025-03-29T04:09:00Z,32.52
2025-03-29T04:10:00Z,32.39
2025-03-29T04:11:00Z,32.31
2025-03-29T04:12:00Z,32.45
2025-03-29T04:13:00Z,32.59
2025-03-29T04:14:00Z,32.75
2025-03-29T04:15:00Z,32.78
2025-03-29T04:16:00Z,32.85
2025-03-29T04:17:00Z,32.93
2025-03-29T04:18:00Z,33.09
2025-03-29T04:19:00Z,33.34
2025-03-29T04:20:00Z,33.21
2025-03-29T04:21:00Z,33.230000000000004
2025-03-29T04:22:00Z,33.21
2025-03-29T04:23:00Z,33.14
2025-03-29T04:24:00Z,33.1
2025-03-29T04:25:00Z,33.1
2025-03-29T04:26:00Z,33.46
2025-03-29T04:27:00Z,33.45
2025-03-29T04:28:00Z,33.33
2025-03-29T04:29:00Z,33.42
2025-03-29T04:30:00Z,33.32
2025-03-29T04:31:00Z,33.32
2025-03-29T04:32:00Z,33.32
2025-03-29T04:33:00Z,33.32
2025-03-29T04:34:00Z,33.730000000000004
2025-03-29T04:35:00Z,33.4
2025-03-29T04:36:00Z,33.31
2025-03-29T04:37:00Z,33.38
2025-03-29T04:38:00Z,33.39
2025-03-29T04:39:00Z,33.4
2025-03-29T04:40:00Z,33.39
2025-03-29T04:41:00Z,33.39
2025-03-29T04:42:00Z,33.38
2025-03-29T04:43:00Z,33.38
2025-03-29T04:44:00Z,33.39
2025-03-29T04:45:00Z,33.410000000000004
2025-03-29T04:46:00Z,33.440000000000005
2025-03-29T04:47:00Z,33.43
2025-03-29T04:48:00Z,33.4
2025-03-29T04:49:00Z,33.370000000000005
2025-03-29T04:50:00Z,33.43
2025-03-29T04:51:00Z,33.5
2025-03-29T04:52:00Z,33.6
2025-03-29T04:53:00Z,33.64
2025-03-29T04:54:00Z,33.730000000000004
2025-03-29T04:55:00Z,33.83
2025-03-29T04:56:00Z,33.910000000000004
2025-03-29T04:57:00Z,33.980000000000004
2025-03-29T04:58:00Z,34.02
2025-03-29T04:59:00Z,34.07
2025-03-29T05:00:00Z,34.13
2025-03-29T05:01:00Z,34.190000000000005
2025-03-29T05:02:00Z,34.28
2025-03-29T05:03:00Z,34.45
2025-03-29T05:04:00Z,34.49
2025-03-29T05:05:00Z,34.54
2025-03-29T05:06:00Z,34.58
2025-03-29T05:07:00Z,34.660000000000004
2025-03-29T05:08:00Z,34.67
2025-03-29T05:09:00Z,34.67
2025-03-29T05:10:00Z,34.68
2025-03-29T05:11:00Z,34.7
2025-03-29T05:12:00Z,34.72
2025-03-29T05:13:00Z,34.74
2025-03-29T05:14:00Z,34.75
2025-03-29T05:15:00Z,34.75
2025-03-29T05:16:00Z,34.77
2025-03-29T05:17:00Z,34.78
2025-03-29T05:18:00Z,34.74
2025-03-29T05:19:00Z,34.71
2025-03-29T05:20:00Z,34.71
2025-03-29T05:21:00Z,34.7
2025-03-29T05:22:00Z,34.690000000000005
2025-03-29T05:23:00Z,34.71
2025-03-29T05:24:00Z,34.730000000000004
2025-03-29T05:25:00Z,34.75
2025-03-29T05:26:00Z,34.78
2025-03-29T05:27:00Z,34.800000000000004
2025-03-29T05:28:00Z,34.82
2025-03-29T05:29:00Z,34.82
2025-03-29T05:30:00Z,34.82
2025-03-29T05:31:00Z,34.82
2025-03-29T05:32:00Z,34.82
2025-03-29T05:33:00Z,34.83
2025-03-29T05:34:00Z,34.84
2025-03-29T05:35:00Z,34.83
2025-03-29T05:36:00Z,34.77
2025-03-29T05:37:00Z,34.730000000000004
2025-03-29T05:38:00Z,34.690000000000005
2025-03-29T05:39:00Z,34.690000000000005
2025-03-29T05:40:00Z,34.68
2025-03-29T05:41:00Z,34.67
2025-03-29T05:42:00Z,34.68
2025-03-29T05:43:00Z,34.690000000000005
2025-03-29T05:44:00Z,34.690000000000005
2025-03-29T05:45:00Z,34.690000000000005
2025-03-29T05:46:00Z,34.68
2025-03-29T05:47:00Z,34.67
2025-03-29T05:48:00Z,34.690000000000005
2025-03-29T05:49:00Z,34.65
2025-03-29T05:50:00Z,34.6
2025-03-29T05:51:00Z,34.6
2025-03-29T05:52:00Z,34.620000000000005
2025-03-29T05:53:00Z,34.7
2025-03-29T05:54:00Z,34.7
2025-03-29T05:55:00Z,34.72
2025-03-29T05:56:00Z,34.74
2025-03-29T05:57:00Z,34.77
2025-03-29T05:58:00Z,34.78
2025-03-29T05:59:00Z,34.75
2025-03-29T06:00:00Z,34.57
2025-03-29T06:01:00Z,34.440000000000005
2025-03-29T06:02:00Z,34.410000000000004
2025-03-29T06:03:00Z,34.46
2025-03-29T06:04:00Z,34.57
2025-03-29T06:05:00Z,34.67
2025-03-29T06:06:00Z,34.79
2025-03-29T06:07:00Z,34.910000000000004
2025-03-29T06:08:00Z,34.97
2025-03-29T06:09:00Z,35.03
2025-03-29T06:10:00Z,35.02
2025-03-29T06:11:00Z,34.940000000000005
2025-03-29T06:12:00Z,34.71
2025-03-29T06:13:00Z,34.53
2025-03-29T06:14:00Z,34.480000000000004
2025-03-29T06:15:00Z,34.440000000000005
2025-03-29T06:16:00Z,34.4
2025-03-29T06:17:00Z,34.39
2025-03-29T06:18:00Z,34.45
2025-03-29T06:19:00Z,34.5
2025-03-29T06:20:00Z,34.54
2025-03-29T06:21:00Z,34.57
2025-03-29T06:22:00Z,34.6
2025-03-29T06:23:00Z,34.63
2025-03-29T06:24:00Z,34.57
2025-03-29T06:25:00Z,34.58
2025-03-29T06:26:00Z,34.6
2025-03-29T06:27:00Z,34.64
2025-03-29T06:28:00Z,34.59
2025-03-29T06:29:00Z,34.35
2025-03-29T06:30:00Z,34.050000000000004
2025-03-29T06:31:00Z,33.95
2025-03-29T06:32:00Z,33.9
2025-03-29T06:33:00Z,33.85
2025-03-29T06:34:00Z,33.79
2025-03-29T06:35:00Z,33.78
2025-03-29T06:36:00Z,33.72
2025-03-29T06:37:00Z,33.65
2025-03-29T06:38:00Z,33.57
2025-03-29T06:39:00Z,33.53
2025-03-29T06:40:00Z,33.47
2025-03-29T06:41:00Z,33.410000000000004
2025-03-29T06:42:00Z,33.35
2025-03-29T06:43:00Z,33.35
2025-03-29T06:44:00Z,33.31
2025-03-29T06:45:00Z,33.260000000000005
2025-03-29T06:46:00Z,33.21
2025-03-29T06:47:00Z,33.18
2025-03-29T06:48:00Z,33.14
2025-03-29T06:49:00Z,33.1
2025-03-29T06:50:00Z,33.08
2025-03-29T06:51:00Z,33.04
2025-03-29T06:52:00Z,33.03
2025-03-29T06:53:00Z,33.03
2025-03-29T06:54:00Z,33.06
2025-03-29T06:55:00Z,33.08
2025-03-29T06:56:00Z,33.11
2025-03-29T06:57:00Z,33.14
2025-03-29T06:58:00Z,33.17
2025-03-29T06:59:00Z,33.18
2025-03-29T07:00:00Z,33.21
2025-03-29T07:01:00Z,33.230000000000004
2025-03-29T07:02:00Z,33.24
2025-03-29T07:03:00Z,33.300000000000004
2025-03-29T07:04:00Z,33.27
2025-03-29T07:05:00Z,33.25
2025-03-29T07:06:00Z,33.300000000000004
2025-03-29T07:07:00Z,33.32
2025-03-29T07:08:00Z,33.32
2025-03-29T07:09:00Z,33.34
2025-03-29T07:10:00Z,33.35
2025-03-29T07:11:00Z,33.38
2025-03-29T07:12:00Z,33.4
2025-03-29T07:13:00Z,33.46
2025-03-29T07:14:00Z,33.42
2025-03-29T07:15:00Z,33.35
2025-03-29T07:16:00Z,33.28
2025-03-29T07:17:00Z,33.190000000000005
2025-03-29T07:18:00Z,33.15
2025-03-29T07:19:00Z,33.13
2025-03-29T07:20:00Z,33.13
2025-03-29T07:21:00Z,33.14
2025-03-29T07:22:00Z,33.1
2025-03-29T07:23:00Z,33.03
2025-03-29T07:24:00Z,33.0
2025-03-29T07:25:00Z,32.93
2025-03-29T07:26:00Z,32.88
2025-03-29T07:27:00Z,32.82
2025-03-29T07:28:00Z,32.760000000000005
2025-03-29T07:29:00Z,32.68
2025-03-29T07:30:00Z,32.550000000000004
2025-03-29T07:31:00Z,32.5
2025-03-29T07:32:00Z,32.42
2025-03-29T07:33:00Z,32.370000000000005
2025-03-29T07:34:00Z,32.29
2025-03-29T07:35:00Z,32.32
2025-03-29T07:36:00Z,32.33
2025-03-29T07:37:00Z,32.35
2025-03-29T07:38:00Z,32.39
2025-03-29T07:39:00Z,32.42
2025-03-29T07:40:00Z,32.480000000000004
2025-03-29T07:41:00Z,32.67
2025-03-29T07:42:00Z,32.82
2025-03-29T07:43:00Z,32.85
2025-03-29T07:44:00Z,32.85
2025-03-29T07:45:00Z,32.84
2025-03-29T07:46:00Z,32.81
2025-03-29T07:47:00Z,32.79
2025-03-29T07:48:00Z,32.77
2025-03-29T07:49:00Z,32.760000000000005
2025-03-29T07:50:00Z,32.730000000000004
2025-03-29T07:51:00Z,32.690000000000005
2025-03-29T07:52:00Z,32.660000000000004
2025-03-29T07:53:00Z,32.65
2025-03-29T07:54:00Z,32.64
2025-03-29T07:55:00Z,32.63
2025-03-29T07:56:00Z,32.620000000000005
2025-03-29T07:57:00Z,32.620000000000005
2025-03-29T07:58:00Z,32.620000000000005
2025-03-29T07:59:00Z,32.64
2025-03-29T08:00:00Z,32.620000000000005
2025-03-29T08:01:00Z,32.6
2025-03-29T08:02:00Z,32.53
2025-03-29T08:03:00Z,32.45
2025-03-29T08:04:00Z,32.42
2025-03-29T08:05:00Z,32.4
2025-03-29T08:06:00Z,32.39
2025-03-29T08:07:00Z,32.370000000000005
2025-03-29T08:08:00Z,32.38
2025-03-29T08:09:00Z,32.35
2025-03-29T08:10:00Z,32.33
2025-03-29T08:11:00Z,32.31
2025-03-29T08:12:00Z,32.25
2025-03-29T08:13:00Z,32.21
2025-03-29T08:14:00Z,32.190000000000005
2025-03-29T08:15:00Z,32.17
2025-03-29T08:16:00Z,32.160000000000004
2025-03-29T08:17:00Z,32.17
2025-03-29T08:18:00Z,32.2
2025-03-29T08:19:00Z,32.21
2025-03-29T08:20:00Z,32.24
2025-03-29T08:21:00Z,32.28
2025-03-29T08:22:00Z,32.29
2025-03-29T08:23:00Z,32.32
2025-03-29T08:24:00Z,32.22
2025-03-29T08:25:00Z,32.17
2025-03-29T08:26:00Z,32.17
2025-03-29T08:27:00Z,32.160000000000004
2025-03-29T08:28:00Z,32.15
2025-03-29T08:29:00Z,32.15
2025-03-29T08:30:00Z,32.21
2025-03-29T08:31:00Z,32.190000000000005
2025-03-29T08:32:00Z,32.2
2025-03-29T08:33:00Z,32.22
2025-03-29T08:34:00Z,32.25
2025-03-29T08:35:00Z,32.480000000000004
2025-03-29T08:36:00Z,32.64
2025-03-29T08:37:00Z,32.79
2025-03-29T08:38:00Z,32.92
2025-03-29T08:39:00Z,33.04
2025-03-29T08:40:00Z,33.160000000000004
2025-03-29T08:41:00Z,33.28
2025-03-29T08:42:00Z,33.36
2025-03-29T08:43:00Z,33.39
2025-03-29T08:44:00Z,33.43
2025-03-29T08:45:00Z,33.35
2025-03-29T08:46:00Z,33.21
2025-03-29T08:47:00Z,33.230000000000004
2025-03-29T08:48:00Z,33.160000000000004
2025-03-29T08:49:00Z,33.08
2025-03-29T08:50:00Z,33.07
2025-03-29T08:51:00Z,33.010000000000005
2025-03-29T08:52:00Z,32.940000000000005
2025-03-29T08:53:00Z,32.910000000000004
2025-03-29T08:54:00Z,32.88
2025-03-29T08:55:00Z,32.84
2025-03-29T08:56:00Z,32.800000000000004
2025-03-29T08:57:00Z,32.78
2025-03-29T08:58:00Z,32.83
2025-03-29T08:59:00Z,32.75
2025-03-29T09:00:00Z,32.74
2025-03-29T09:01:00Z,32.85
2025-03-29T09:02:00Z,33.010000000000005
2025-03-29T09:03:00Z,33.29
2025-03-29T09:04:00Z,33.480000000000004
2025-03-29T09:05:00Z,33.67
2025-03-29T09:06:00Z,33.82
2025-03-29T09:07:00Z,33.96
2025-03-29T09:08:00Z,34.1
2025-03-29T09:09:00Z,34.09
2025-03-29T09:10:00Z,34.1
2025-03-29T09:11:00Z,34.13
2025-03-29T09:12:00Z,34.17
2025-03-29T09:13:00Z,34.29
2025-03-29T09:14:00Z,34.370000000000005
2025-03-29T09:15:00Z,34.440000000000005
2025-03-29T09:16:00Z,34.52
2025-03-29T09:17:00Z,34.59
2025-03-29T09:18:00Z,34.65
2025-03-29T09:19:00Z,34.72
2025-03-29T09:20:00Z,34.760000000000005
2025-03-29T09:21:00Z,34.82
2025-03-29T09:22:00Z,34.870000000000005
2025-03-29T09:23:00Z,34.77
2025-03-29T09:24:00Z,34.730000000000004
2025-03-29T09:25:00Z,34.78
2025-03-29T09:26:00Z,34.92
2025-03-29T09:27:00Z,34.82
2025-03-29T09:28:00Z,34.56
2025-03-29T09:29:00Z,34.35
2025-03-29T09:30:00Z,34.22
2025-03-29T09:31:00Z,34.120000000000005
2025-03-29T09:32:00Z,34.04
2025-03-29T09:33:00Z,33.99
2025-03-29T09:34:00Z,33.940000000000005
2025-03-29T09:35:00Z,33.910000000000004
2025-03-29T09:36:00Z,33.88
2025-03-29T09:37:00Z,33.83
2025-03-29T09:38:00Z,33.78
2025-03-29T09:39:00Z,33.75
2025-03-29T09:40:00Z,33.71
2025-03-29T09:41:00Z,33.68
2025-03-29T09:42:00Z,33.65
2025-03-29T09:43:00Z,33.620000000000005
2025-03-29T09:44:00Z,33.6
2025-03-29T09:45:00Z,33.57
2025-03-29T09:46:00Z,33.56
2025-03-29T09:47:00Z,33.53
2025-03-29T09:48:00Z,33.53
2025-03-29T09:49:00Z,33.53
2025-03-29T09:50:00Z,33.53
2025-03-29T09:51:00Z,33.53
2025-03-29T09:52:00Z,33.5
2025-03-29T09:53:00Z,33.49
2025-03-29T09:54:00Z,33.47
2025-03-29T09:55:00Z,33.47
2025-03-29T09:56:00Z,33.480000000000004
2025-03-29T09:57:00Z,33.46
2025-03-29T09:58:00Z,33.46
2025-03-29T09:59:00Z,33.46
2025-03-29T10:00:00Z,33.480000000000004
2025-03-29T10:01:00Z,33.47
2025-03-29T10:02:00Z,33.46
2025-03-29T10:03:00Z,33.31
2025-03-29T10:04:00Z,33.36
2025-03-29T10:05:00Z,33.410000000000004
2025-03-29T10:06:00Z,33.5
2025-03-29T10:07:00Z,33.61
2025-03-29T10:08:00Z,33.7
2025-03-29T10:09:00Z,33.77
2025-03-29T10:10:00Z,33.83
2025-03-29T10:11:00Z,33.89
2025-03-29T10:12:00Z,33.800000000000004
2025-03-29T10:13:00Z,33.67
2025-03-29T10:14:00Z,33.6
2025-03-29T10:15:00Z,33.550000000000004
2025-03-29T10:16:00Z,33.510000000000005
2025-03-29T10:17:00Z,33.46
2025-03-29T10:18:00Z,33.53
2025-03-29T10:19:00Z,33.57
2025-03-29T10:20:00Z,33.63
2025-03-29T10:21:00Z,33.620000000000005
2025-03-29T10:22:00Z,33.52
2025-03-29T10:23:00Z,33.56
2025-03-29T10:24:00Z,33.81
2025-03-29T10:25:00Z,33.940000000000005
2025-03-29T10:26:00Z,34.07
2025-03-29T10:27:00Z,34.14
2025-03-29T10:28:00Z,34.03
2025-03-29T10:29:00Z,33.96
2025-03-29T10:30:00Z,33.95
