timestamp,temperature celsius
2025-07-26T00:00:00Z,34.87
2025-07-26T00:01:00Z,34.57
2025-07-26T00:02:00Z,34.49
2025-07-26T00:03:00Z,34.4
2025-07-26T00:04:00Z,34.28
2025-07-26T00:05:00Z,34.36
2025-07-26T00:06:00Z,34.32
2025-07-26T00:07:00Z,34.34
2025-07-26T00:08:00Z,34.39
2025-07-26T00:09:00Z,34.42
2025-07-26T00:10:00Z,34.57
2025-07-26T00:11:00Z,34.55
2025-07-26T00:12:00Z,34.66
2025-07-26T00:13:00Z,34.65
2025-07-26T00:14:00Z,34.62
2025-07-26T00:15:00Z,34.6
2025-07-26T00:16:00Z,34.61
2025-07-26T00:17:00Z,34.56
2025-07-26T00:18:00Z,34.37
2025-07-26T00:19:00Z,34.28
2025-07-26T00:20:00Z,34.19
2025-07-26T00:21:00Z,34.15
2025-07-26T00:22:00Z,34.16
2025-07-26T00:23:00Z,34.17
2025-07-26T00:24:00Z,34.07
2025-07-26T00:25:00Z,33.97
2025-07-26T00:26:00Z,33.92
2025-07-26T00:27:00Z,33.96
2025-07-26T00:28:00Z,33.96
2025-07-26T00:29:00Z,33.9
2025-07-26T00:30:00Z,33.81
2025-07-26T00:31:00Z,33.75
2025-07-26T00:32:00Z,33.72
2025-07-26T00:33:00Z,33.67
2025-07-26T00:34:00Z,33.64
2025-07-26T00:35:00Z,33.71
2025-07-26T00:36:00Z,33.6
2025-07-26T00:37:00Z,33.56
2025-07-26T00:38:00Z,33.53
2025-07-26T00:39:00Z,33.51
2025-07-26T00:40:00Z,33.48
2025-07-26T00:41:00Z,33.46
2025-07-26T00:42:00Z,33.45
2025-07-26T00:43:00Z,33.5
2025-07-26T00:44:00Z,33.55
2025-07-26T00:45:00Z,33.62
2025-07-26T00:46:00Z,33.71
2025-07-26T00:47:00Z,33.64
2025-07-26T00:48:00Z,33.57
2025-07-26T00:49:00Z,33.53
2025-07-26T00:50:00Z,33.5
2025-07-26T00:51:00Z,33.52
2025-07-26T00:52:00Z,33.57
2025-07-26T00:53:00Z,33.43
2025-07-26T00:54:00Z,33.44
2025-07-26T00:55:00Z,33.54
2025-07-26T00:56:00Z,33.57
2025-07-26T00:57:00Z,33.56
2025-07-26T00:58:00Z,33.32
2025-07-26T00:59:00Z,33.09
2025-07-26T01:00:00Z,33.39
2025-07-26T01:01:00Z,33.35
2025-07-26T01:02:00Z,33.54
2025-07-26T01:03:00Z,33.6
2025-07-26T01:04:00Z,33.7
2025-07-26T01:05:00Z,33.83
2025-07-26T01:06:00Z,34.0
2025-07-26T01:07:00Z,34.05
2025-07-26T01:08:00Z,34.32
2025-07-26T01:09:00Z,34.1
2025-07-26T01:10:00Z,34.15
2025-07-26T01:11:00Z,34.0
2025-07-26T01:12:00Z,33.96
2025-07-26T01:13:00Z,33.66
2025-07-26T01:14:00Z,33.39
2025-07-26T01:15:00Z,33.2
2025-07-26T01:16:00Z,33.26
2025-07-26T01:17:00Z,33.56
2025-07-26T01:18:00Z,33.74
2025-07-26T01:19:00Z,33.79
2025-07-26T01:20:00Z,33.63
2025-07-26T01:21:00Z,33.51
2025-07-26T01:22:00Z,33.45
2025-07-26T01:23:00Z,33.54
2025-07-26T01:24:00Z,33.64
2025-07-26T01:25:00Z,33.67
2025-07-26T01:26:00Z,33.6
2025-07-26T01:27:00Z,33.52
2025-07-26T01:28:00Z,33.46
2025-07-26T01:29:00Z,33.46
2025-07-26T01:30:00Z,33.42
2025-07-26T01:31:00Z,33.5
2025-07-26T01:32:00Z,33.53
2025-07-26T01:33:00Z,33.61
2025-07-26T01:34:00Z,33.57
2025-07-26T01:35:00Z,33.67
2025-07-26T01:36:00Z,33.78
2025-07-26T01:37:00Z,33.82
2025-07-26T01:38:00Z,33.74
2025-07-26T01:39:00Z,33.71
2025-07-26T01:40:00Z,33.77
2025-07-26T01:41:00Z,33.91
2025-07-26T01:42:00Z,34.03
2025-07-26T01:43:00Z,34.17
2025-07-26T01:44:00Z,34.22
2025-07-26T01:45:00Z,34.32
2025-07-26T01:46:00Z,34.38
2025-07-26T01:47:00Z,34.44
2025-07-26T01:48:00Z,34.46
2025-07-26T01:49:00Z,34.47
2025-07-26T01:50:00Z,34.54
2025-07-26T01:51:00Z,34.64
2025-07-26T01:52:00Z,34.77
2025-07-26T01:53:00Z,34.82
2025-07-26T01:54:00Z,34.74
2025-07-26T01:55:00Z,34.52
2025-07-26T01:56:00Z,34.39
2025-07-26T01:57:00Z,34.45
2025-07-26T01:58:00Z,34.35
2025-07-26T01:59:00Z,34.28
2025-07-26T02:00:00Z,34.28
2025-07-26T02:01:00Z,34.32
2025-07-26T02:02:00Z,34.42
2025-07-26T02:03:00Z,34.53
2025-07-26T02:04:00Z,34.59
2025-07-26T02:05:00Z,34.86
2025-07-26T02:06:00Z,34.83
2025-07-26T02:07:00Z,34.78
2025-07-26T02:08:00Z,34.67
2025-07-26T02:09:00Z,34.56
2025-07-26T02:10:00Z,34.53
2025-07-26T02:11:00Z,34.53
2025-07-26T02:12:00Z,34.5
2025-07-26T02:13:00Z,34.59
2025-07-26T02:14:00Z,34.64
2025-07-26T02:15:00Z,34.57
